obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
f634551f6a35868f,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.6,,index_value,public_domain,,,2016-11,,bls-ppi-ts-wpufd43,table0 2016 Nov,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
9e89adc171d242f7,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.5,,index_value,public_domain,,,2016-12,,bls-ppi-ts-wpufd43,table0 2016 Dec,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
55e8ad5a259d2491,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.9,,index_value,public_domain,,,2017-01,,bls-ppi-ts-wpufd43,table0 2017 Jan,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
48a2230c7c5d9849,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.9,,index_value,public_domain,,,2017-02,,bls-ppi-ts-wpufd43,table0 2017 Feb,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
c76ac5cfd4190db7,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,115,,index_value,public_domain,,,2017-03,,bls-ppi-ts-wpufd43,table0 2017 Mar,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
43cf0808117dd5cd,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,115.5,,index_value,public_domain,,,2017-04,,bls-ppi-ts-wpufd43,table0 2017 Apr,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
9d92b5b32eda65f7,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,115.7,,index_value,public_domain,,,2017-05,,bls-ppi-ts-wpufd43,table0 2017 May,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
109d71edd927c3ed,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,115.8,,index_value,public_domain,,,2017-06,,bls-ppi-ts-wpufd43,table0 2017 Jun,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
705f458f8c9c6b05,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,117.3,,index_value,public_domain,,,2017-07,,bls-ppi-ts-wpufd43,table0 2017 Jul,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
05c248c813326145,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,117.4,,index_value,public_domain,,,2017-08,,bls-ppi-ts-wpufd43,table0 2017 Aug,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
