year,naics,level,area,parent_disclosure,children,children_N,parent_estabs,sum_estabs,parent_emplvl,sum_emplvl_disclosed,parent_total_wages,sum_total_wages_disclosed
2023,238311,county_vs_state,25,,15,5,409,412,2699,2488,185765834,173518118
2023,238311,county_vs_state,26,,62,46,304,305,1480,1015,88489464,65112971
2023,238311,county_vs_state,27,,73,56,391,396,1939,1439,121002898,93248569
2023,238311,county_vs_state,28,,22,19,49,49,241,81,12135985,5248101
2023,238311,county_vs_state,29,,67,53,254,258,1545,1123,84594526,65309641
2023,238311,county_vs_state,30,,33,28,220,220,662,383,31227715,19344294
2023,238311,county_vs_state,31,,30,21,145,145,524,447,27395035,23733013
2023,238311,county_vs_state,32,,8,5,100,100,4050,3824,203553927,191927156
2023,238311,county_vs_state,33,,10,6,132,133,792,514,55152763,36721393
2023,238311,county_vs_state,34,,22,10,388,391,1806,1453,110590440,90692036
2023,238311,county_vs_state,35,,18,13,93,95,619,517,24515189,21146217
2023,238311,county_vs_state,36,,58,33,825,829,4569,3783,298601230,254394860
2023,238311,county_vs_state,37,,73,52,485,490,2485,1611,152319193,102084069
2023,238311,county_vs_state,38,,14,10,64,64,274,234,14733384,12084366
2023,238311,county_vs_state,39,,67,49,326,330,2298,1764,158115582,129840591
2023,238311,county_vs_state,40,,40,35,164,167,735,507,36717091,26622160
2023,238311,county_vs_state,41,,31,20,367,369,2246,1929,127818295,113472801
2023,238311,county_vs_state,42,,51,29,370,372,1924,1471,116465066,92046556
2023,238311,county_vs_state,44,,6,4,111,111,394,333,25624397,21635912
2023,238311,county_vs_state,45,,26,17,118,120,771,356,43739267,19760272
2023,238311,county_vs_state,46,,24,19,92,93,358,263,17386129,13890970
2023,238311,county_vs_state,47,,45,34,199,202,1706,1127,111709820,76208353
2023,238311,county_vs_state,48,,107,76,771,782,5322,4712,330805626,297741511
2023,238311,county_vs_state,49,,19,10,457,459,3466,2143,162545095,105612212
2023,238311,county_vs_state,50,,12,9,59,60,285,180,14942069,9414889
2023,238311,county_vs_state,51,,71,55,303,307,2230,1223,139517515,74590493
2023,238311,county_vs_state,53,,33,20,722,724,6899,5576,377105766,318337390
2023,238311,county_vs_state,54,,21,21,34,34,105,0,4082642,0
2023,238311,county_vs_state,55,,61,47,405,412,2038,1487,112748236,85245784
2023,238311,county_vs_state,56,,15,12,60,61,307,142,14892265,6765668
2023,238311,county_vs_state,72,,8,8,7,8,55,0,1085646,0
2023,238311,county_vs_state,78,N,2,2,3,3,0,0,0,0
2023,238311,states51_vs_national,US,,51,0,15938,15947,117894,117899,6912558744,6912558744
2023,238312,county_vs_state,01,,32,24,148,148,1583,1156,102958072,77306387
2023,238312,county_vs_state,02,,5,2,26,27,70,70,4016413,4004893
2023,238312,county_vs_state,04,,11,7,148,148,3518,3359,231448032,221250022
2023,238312,county_vs_state,05,,21,16,66,67,803,482,49767299,27826305
2023,238312,county_vs_state,06,,41,15,597,599,19249,18791,1760416254,1717341796
2023,238312,county_vs_state,08,,23,12,133,133,3091,2987,212675740,206346760
2023,238312,county_vs_state,09,,8,4,82,83,1461,1302,111575564,101048297
2023,238312,county_vs_state,10,,4,2,35,35,418,363,31354430,27136624
2023,238312,county_vs_state,11,,1,0,22,22,418,418,27745509,27745509
2023,238312,county_vs_state,12,,46,17,370,373,4841,4762,332543870,327363241
2023,238312,county_vs_state,13,,55,42,213,217,2315,1785,164724047,128629349
2023,238312,county_vs_state,15,,2,0,29,29,615,615,53380564,53380564
2023,238312,county_vs_state,16,,14,11,63,64,577,410,33601929,23992032
2023,238312,county_vs_state,17,,33,24,150,152,3704,3129,354114987,319371675
2023,238312,county_vs_state,18,,35,29,102,103,2616,1293,181166122,89415377
2023,238312,county_vs_state,19,,33,29,84,87,1670,1190,112552569,81299491
2023,238312,county_vs_state,20,,16,13,43,43,506,280,34265614,20460033
2023,238312,county_vs_state,21,,35,32,86,88,1075,505,71095086,33631192
2023,238312,county_vs_state,22,,35,26,130,133,1112,787,61812167,45622305
2023,238312,county_vs_state,23,,10,7,47,47,417,233,26306816,15828705
2023,238312,county_vs_state,24,,19,10,142,142,3539,3364,234891374,224562469
2023,238312,county_vs_state,25,,13,4,153,154,4758,4678,455848167,449547810
2023,238312,county_vs_state,26,,37,28,117,118,2067,1687,148390684,124026721
2023,238312,county_vs_state,27,,34,24,117,117,2928,2574,250403963,224365563
2023,238312,county_vs_state,28,,20,16,65,66,574,246,33810644,13777027
2023,238312,county_vs_state,29,,36,26,146,147,3011,2705,232937158,215798705
2023,238312,county_vs_state,30,,17,13,49,50,236,201,16706067,14266255
2023,238312,county_vs_state,31,,14,10,55,55,1047,870,69982383,58339427
2023,238312,county_vs_state,32,,7,5,71,71,3051,2999,276311832,272195131
2023,238312,county_vs_state,33,,8,5,50,50,641,613,61906166,58801547
2023,238312,county_vs_state,34,,20,8,135,136,2044,1697,183760092,145620116
2023,238312,county_vs_state,35,,12,10,41,43,1029,502,63492068,29038200
2023,238312,county_vs_state,36,,39,23,317,319,8020,7222,742761071,683959679
2023,238312,county_vs_state,37,,38,22,173,174,2890,2571,202059696,181958591
2023,238312,county_vs_state,38,,11,7,47,47,249,192,16648957,13146453
2023,238312,county_vs_state,39,,55,40,196,197,3954,2916,254548074,189947968
2023,238312,county_vs_state,40,,22,20,75,75,1099,654,64165497,34818201
2023,238312,county_vs_state,41,,18,10,86,87,2255,2185,187304181,183018975
2023,238312,county_vs_state,42,,37,21,190,191,3901,3429,305386290,276857896
2023,238312,county_vs_state,44,,3,2,26,26,403,349,31566654,27831740
2023,238312,county_vs_state,45,,29,20,104,105,1322,859,83681780,57500693
2023,238312,county_vs_state,46,,13,10,40,41,411,293,26127549,19498191
2023,238312,county_vs_state,47,,32,25,144,146,1701,1067,137202391,89632403
2023,238312,county_vs_state,48,,79,52,521,524,16823,16007,1050357339,997559885
2023,238312,county_vs_state,49,,9,6,44,44,1666,1356,115955666,100671371
2023,238312,county_vs_state,50,,9,8,20,20,136,61,8686546,3528602
2023,238312,county_vs_state,51,,57,43,211,211,3243,2344,210525064,150824116
2023,238312,county_vs_state,53,,20,13,104,104,3993,3812,380845463,369518020
2023,238312,county_vs_state,54,,31,31,46,46,270,0,17162354,0
2023,238312,county_vs_state,55,,31,24,95,95,1865,1345,141959263,105661676
2023,238312,county_vs_state,56,,10,8,22,23,90,40,5080524,1719934
2023,238312,county_vs_state,72,,10,10,14,14,358,0,10048913,0
2023,238312,county_vs_state,78,N,1,1,1,1,0,0,0,0
2023,238312,states51_vs_national,US,,51,0,6171,6176,129275,129275,9967986041,9967986041
2023,23832,county_vs_state,01,,47,27,372,376,1497,1357,80629223,73578798
2023,23832,county_vs_state,02,,10,5,108,107,298,287,16598809,16052206
2023,23832,county_vs_state,04,,14,3,744,745,5379,5373,287199760,287084235
2023,23832,county_vs_state,05,,31,17,197,201,895,784,41574163,37719535
2023,23832,county_vs_state,06,,56,7,5200,5203,34622,34584,2012202681,2010621765
2023,23832,county_vs_state,08,,45,17,1137,1141,4398,4357,262390528,260350035
2023,23832,county_vs_state,09,,9,0,483,483,1524,1525,86726433,86726433
2023,23832,county_vs_state,10,,4,2,152,153,602,563,35133648,33022945
2023,23832,county_vs_state,11,,1,0,24,24,112,112,7749161,7749161
2023,23832,county_vs_state,12,,63,10,5455,5460,21018,21002,967485202,966671201
2023,23832,county_vs_state,13,,98,63,925,932,3376,2819,211795482,179875390
2023,23832,county_vs_state,15,,4,0,241,242,1579,1580,102476813,102476813
2023,23832,county_vs_state,16,,39,16,650,655,2351,2287,93004083,91059900
2023,23832,county_vs_state,17,,69,36,1610,1615,6610,6394,428397831,418594694
2023,23832,county_vs_state,18,,73,29,678,682,3228,3021,176402044,166742167
2023,23832,county_vs_state,19,,59,41,286,287,1360,1028,70094940,49934178
2023,23832,county_vs_state,20,,40,20,336,338,1506,1424,69178244,65343366
2023,23832,county_vs_state,21,,72,47,402,406,1376,1170,76034193,65326750
2023,23832,county_vs_state,22,,51,33,392,394,2582,1170,161044072,65240590
2023,23832,county_vs_state,23,,17,5,276,277,850,827,40103359,39346563
2023,23832,county_vs_state,24,,24,4,675,678,3482,3475,212317925,211932770
2023,23832,county_vs_state,25,,15,0,1390,1393,4528,4529,288955325,288955325
2023,23832,county_vs_state,26,,76,36,1075,1078,4270,4095,240023419,233919128
2023,23832,county_vs_state,27,,60,29,740,742,3447,3333,196774453,192860739
2023,23832,county_vs_state,28,,42,30,148,149,960,687,46933440,33958139
2023,23832,county_vs_state,29,,66,37,676,680,3868,3641,218637619,208632994
2023,23832,county_vs_state,30,,35,22,340,343,1096,1058,50485678,49034142
2023,23832,county_vs_state,31,,33,22,334,336,1637,1529,78820776,74375918
2023,23832,county_vs_state,32,,10,4,268,269,3382,3353,184989240,183792225
2023,23832,county_vs_state,33,,11,2,225,226,786,756,45374342,43932712
2023,23832,county_vs_state,34,,22,2,1016,1017,4164,3945,267647560,243491970
2023,23832,county_vs_state,35,,18,10,154,156,942,865,39376692,36116482
2023,23832,county_vs_state,36,,62,16,2652,2659,10576,10438,649860745,644125754
2023,23832,county_vs_state,37,,89,37,1319,1327,4304,4010,216774606,201511503
2023,23832,county_vs_state,38,,20,14,123,124,485,452,22278199,21175859
2023,23832,county_vs_state,39,,84,36,1076,1085,5043,4836,292468535,283613881
2023,23832,county_vs_state,40,,41,28,328,332,1152,1026,52422159,46720271
2023,23832,county_vs_state,41,,31,5,1285,1289,4727,4697,226400231,225152637
2023,23832,county_vs_state,42,,59,19,1167,1172,6118,5897,358338667,345161678
2023,23832,county_vs_state,44,,6,0,223,225,761,762,42636587,42636587
2023,23832,county_vs_state,45,,35,15,459,463,1743,1534,84750148,77620091
2023,23832,county_vs_state,46,,23,13,142,142,589,543,25991477,24278101
2023,23832,county_vs_state,47,,61,34,457,461,2706,2206,155553505,129629164
2023,23832,county_vs_state,48,,113,58,1529,1539,14916,13662,945817363,865804014
2023,23832,county_vs_state,49,,21,10,704,705,3709,3680,168560556,167613001
2023,23832,county_vs_state,50,,14,3,176,178,571,543,25149909,23982607
2023,23832,county_vs_state,51,,112,59,1026,1031,5141,4514,285724474,245521607
2023,23832,county_vs_state,53,,38,8,1954,1957,9329,9299,462332939,459545324
2023,23832,county_vs_state,54,,30,19,96,96,647,345,43902451,19606720
2023,23832,county_vs_state,55,,61,22,693,695,3343,3151,176866867,168415350
2023,23832,county_vs_state,56,,15,6,119,119,448,416,19627369,18412442
2023,23832,county_vs_state,72,,28,26,50,49,383,82,9129588,2579137
2023,23832,county_vs_state,78,N,2,2,8,8,0,0,0,0
2023,23832,states51_vs_national,US,,51,0,42228,42237,204032,204033,11352013925,11352013925
2023,238321,county_vs_state,01,,42,29,230,232,554,413,25174383,20364427
2023,238321,county_vs_state,02,,7,4,80,80,164,139,6827062,5495215
2023,238321,county_vs_state,04,,14,10,603,604,3325,3009,164353818,152102923
2023,238321,county_vs_state,05,,27,20,142,145,363,220,15935920,10342968
2023,238321,county_vs_state,06,,55,23,4685,4688,25462,22997,1345496017,1220011792
2023,238321,county_vs_state,08,,43,23,1010,1014,3289,2379,194819865,147918547
2023,238321,county_vs_state,09,,9,2,405,405,1006,896,53100382,47934220
2023,238321,county_vs_state,10,,3,2,124,125,315,197,15750826,9906831
2023,238321,county_vs_state,11,,1,0,10,10,16,16,2371161,2371161
2023,238321,county_vs_state,12,,61,20,5001,5007,15695,15110,674918685,652134231
2023,238321,county_vs_state,13,,89,70,745,749,1872,1261,103795835,75736288
2023,238321,county_vs_state,15,,4,3,171,172,680,401,35407270,20616832
2023,238321,county_vs_state,16,,38,22,589,593,2073,1520,81807497,59857904
2023,238321,county_vs_state,17,,66,51,1324,1328,3908,3385,206823636,185592088
2023,238321,county_vs_state,18,,69,48,522,527,1749,1203,75950465,53938671
2023,238321,county_vs_state,19,,54,46,207,209,621,338,26185887,15352255
2023,238321,county_vs_state,20,,33,21,279,280,1134,892,49318610,40242526
2023,238321,county_vs_state,21,,61,54,288,293,676,459,29648942,21226836
2023,238321,county_vs_state,22,,40,33,233,236,435,242,19567818,10390568
2023,238321,county_vs_state,23,,17,10,243,244,648,433,28252638,18514471
2023,238321,county_vs_state,24,,24,11,499,499,1924,1771,107799321,101582070
2023,238321,county_vs_state,25,,15,4,1234,1236,3042,2889,162394694,154770617
2023,238321,county_vs_state,26,,74,51,857,858,2353,1863,112873942,93883704
2023,238321,county_vs_state,27,,58,38,614,616,2052,1731,95972466,83048993
2023,238321,county_vs_state,28,,32,26,75,76,172,68,6166792,2196990
2023,238321,county_vs_state,29,,58,43,505,507,1861,1298,85230844,61221546
2023,238321,county_vs_state,30,,31,23,295,297,864,719,38597794,33309462
2023,238321,county_vs_state,31,,33,24,278,281,1026,917,41169202,37424922
2023,238321,county_vs_state,32,,9,6,218,218,2665,2567,140172350,135876555
2023,238321,county_vs_state,33,,11,6,192,194,622,392,32708822,21727635
2023,238321,county_vs_state,34,,22,8,863,865,2689,2150,128631355,98385705
2023,238321,county_vs_state,35,,16,14,118,119,656,381,25183720,15722236
2023,238321,county_vs_state,36,,62,40,2355,2361,7304,6171,368255413,313848017
2023,238321,county_vs_state,37,,88,62,1162,1170,2967,1983,133303455,88734541
2023,238321,county_vs_state,38,,13,7,71,71,272,251,10674918,9937020
2023,238321,county_vs_state,39,,78,55,834,841,2728,2067,122022159,91642776
2023,238321,county_vs_state,40,,32,25,222,227,637,453,24051615,17167925
2023,238321,county_vs_state,41,,31,11,1212,1217,3926,3191,174372862,141134473
2023,238321,county_vs_state,42,,58,34,921,925,3564,3067,182283088,156887862
2023,238321,county_vs_state,44,,6,3,196,197,576,419,30859139,22834843
2023,238321,county_vs_state,45,,32,19,320,323,959,759,41911297,35932988
2023,238321,county_vs_state,46,,19,16,105,105,447,260,19026042,11064150
2023,238321,county_vs_state,47,,57,42,319,321,1205,885,59745667,45523701
2023,238321,county_vs_state,48,,96,66,1044,1051,3897,3123,210262907,173089493
2023,238321,county_vs_state,49,,21,13,677,678,3310,2132,145568682,95883214
2023,238321,county_vs_state,50,,13,8,156,158,479,195,20420025,8920028
2023,238321,county_vs_state,51,,106,86,799,805,2679,1752,129001057,88016497
2023,238321,county_vs_state,53,,37,20,1794,1798,7010,5893,313988841,270071689
2023,238321,county_vs_state,54,,28,26,62,62,206,58,8686300,3417151
2023,238321,county_vs_state,55,,57,34,556,557,2035,1592,91362589,72397029
2023,238321,county_vs_state,56,,14,9,96,97,353,249,15431107,11604882
2023,238321,county_vs_state,72,,18,17,25,25,121,10,3015267,223135
2023,238321,county_vs_state,78,N,2,2,6,6,0,0,0,0
2023,238321,states51_vs_national,US,,51,0,35534,35540,128465,128465,6233635182,6233635182
2023,238322,county_vs_state,01,,32,22,142,144,943,595,55454840,34718006
2023,238322,county_vs_state,02,,9,6,27,27,134,109,9771747,7941313
2023,238322,county_vs_state,04,,11,7,141,141,2054,1988,122845942,118751521
2023,238322,county_vs_state,05,,17,13,56,56,532,383,25638243,18512674
2023,238322,county_vs_state,06,,43,18,515,516,9160,9046,666706664,659822262
2023,238322,county_vs_state,08,,22,12,127,128,1109,1030,67570663,63195881
2023,238322,county_vs_state,09,,8,2,78,78,518,497,33626051,32837524
2023,238322,county_vs_state,10,,4,3,28,28,287,283,19382822,19220591
2023,238322,county_vs_state,11,,1,0,14,14,95,95,5378000,5378000
2023,238322,county_vs_state,12,,46,15,454,453,5323,5244,292566517,289607811
2023,238322,county_vs_state,13,,53,41,180,182,1504,890,107999647,66046825
2023,238322,county_vs_state,15,,4,3,70,70,900,755,67069543,57683588
2023,238322,county_vs_state,16,,16,12,62,63,278,197,11196586,8840497
2023,238322,county_vs_state,17,,45,32,286,288,2702,2421,221574195,204039382
2023,238322,county_vs_state,18,,46,35,156,156,1479,1146,100451579,82755607
2023,238322,county_vs_state,19,,35,28,79,80,739,406,43909053,21362859
2023,238322,county_vs_state,20,,22,18,57,58,372,235,19859634,12911556
2023,238322,county_vs_state,21,,45,40,114,116,700,346,46385251,23018273
2023,238322,county_vs_state,22,,38,31,159,161,2147,418,141476254,23844275
2023,238322,county_vs_state,23,,13,8,33,33,201,147,11850721,8492678
2023,238322,county_vs_state,24,,20,9,177,177,1558,1447,104518604,99178100
2023,238322,county_vs_state,25,,14,4,156,157,1486,1463,126560631,125140475
2023,238322,county_vs_state,26,,39,26,218,221,1916,1553,127149477,105925341
2023,238322,county_vs_state,27,,32,21,126,127,1395,1151,100801987,86730059
2023,238322,county_vs_state,28,,26,21,72,74,788,252,40766648,12835671
2023,238322,county_vs_state,29,,39,31,171,172,2007,1624,133406775,113840585
2023,238322,county_vs_state,30,,19,14,45,47,232,214,11887884,10872702
2023,238322,county_vs_state,31,,9,5,56,56,612,541,37651574,33428220
2023,238322,county_vs_state,32,,6,4,51,51,717,692,44816890,43408565
2023,238322,county_vs_state,33,,10,5,33,33,164,139,12665520,10632628
2023,238322,county_vs_state,34,,21,7,153,154,1475,1431,139016205,136031408
2023,238322,county_vs_state,35,,12,11,36,37,286,218,14192972,10989958
2023,238322,county_vs_state,36,,46,28,297,297,3273,2849,281605332,253316341
2023,238322,county_vs_state,37,,46,34,158,158,1337,829,83471151,49487958
2023,238322,county_vs_state,38,,16,11,52,53,213,200,11603281,10994875
2023,238322,county_vs_state,39,,56,38,242,246,2315,2009,170446376,152255000
2023,238322,county_vs_state,40,,29,25,106,107,515,373,28370544,21017961
2023,238322,county_vs_state,41,,13,6,73,73,801,749,52027369,49454831
2023,238322,county_vs_state,42,,40,20,246,247,2554,2398,176055579,168222978
2023,238322,county_vs_state,44,,6,3,28,28,186,165,11777448,10628800
2023,238322,county_vs_state,45,,27,16,139,140,784,499,42838851,29446034
2023,238322,county_vs_state,46,,16,14,37,37,141,64,6965435,3595737
2023,238322,county_vs_state,47,,39,28,138,140,1501,979,95807838,66388626
2023,238322,county_vs_state,48,,82,57,485,489,11020,9001,735554456,603888260
2023,238322,county_vs_state,49,,4,3,27,27,399,293,22991874,17473755
2023,238322,county_vs_state,50,,10,9,20,20,92,43,4729884,2047789
2023,238322,county_vs_state,51,,67,53,227,229,2462,1622,156723417,100947629
2023,238322,county_vs_state,53,,25,16,161,161,2319,2128,148344098,137120026
2023,238322,county_vs_state,54,,18,16,34,35,441,94,35216151,8421422
2023,238322,county_vs_state,55,,39,24,138,138,1308,981,85504278,65973122
2023,238322,county_vs_state,56,,9,6,22,23,95,58,4196262,2689658
2023,238322,county_vs_state,72,,17,16,24,24,261,46,6114321,1611169
2023,238322,county_vs_state,78,N,1,1,2,2,0,0,0,0
2023,238322,states51_vs_national,US,,51,0,6695,6702,75567,75569,5118378743,5118378743
2023,23833,county_vs_state,01,,35,21,185,185,656,530,45427699,39897012
2023,23833,county_vs_state,02,,9,6,42,42,182,181,12378642,12343090
2023,23833,county_vs_state,04,,12,6,381,381,1838,1767,121000894,117831224
2023,23833,county_vs_state,05,,30,20,124,125,551,478,30311206,27497688
2023,23833,county_vs_state,06,,52,19,2329,2333,12638,12483,861512030,854282257
2023,23833,county_vs_state,08,,35,17,545,546,2310,2222,155023524,150929076
2023,23833,county_vs_state,09,,9,4,152,154,507,441,33081587,29318515
2023,23833,county_vs_state,10,,4,2,93,94,316,290,17340154,16160274
2023,23833,county_vs_state,11,N,1,1,11,11,0,0,0,0
2023,23833,county_vs_state,12,,58,16,2153,2161,6623,6558,378710342,376335592
2023,23833,county_vs_state,13,,75,51,435,436,2099,1466,138359451,104169898
2023,23833,county_vs_state,15,,4,0,88,88,491,492,31042825,31042825
2023,23833,county_vs_state,16,,29,17,315,318,711,660,32214963,29697475
2023,23833,county_vs_state,17,,65,40,834,839,3369,3188,225373401,216318235
2023,23833,county_vs_state,18,,57,35,312,317,1323,1198,75673731,70947755
2023,23833,county_vs_state,19,,36,29,126,129,411,318,21451647,18134909
2023,23833,county_vs_state,20,,34,23,157,158,714,622,40621360,35930168
2023,23833,county_vs_state,21,,45,32,190,193,586,497,32964873,28743713
2023,23833,county_vs_state,22,,34,25,161,163,460,296,25242608,18273758
2023,23833,county_vs_state,23,,14,10,87,86,251,208,13595027,11924407
2023,23833,county_vs_state,24,,24,5,358,359,1567,1539,102446510,101404909
2023,23833,county_vs_state,25,,15,2,540,542,2610,2461,214154933,200661600
2023,23833,county_vs_state,26,,56,35,446,447,1632,1449,97545212,89143671
2023,23833,county_vs_state,27,,52,32,406,407,1833,1665,122463503,114862175
2023,23833,county_vs_state,28,,27,23,98,98,263,108,12250250,4523980
2023,23833,county_vs_state,29,,68,53,329,330,2025,1517,142068987,92949767
2023,23833,county_vs_state,30,,25,16,151,152,337,297,15138252,13660394
2023,23833,county_vs_state,31,,26,19,167,168,447,398,20082765,18087086
2023,23833,county_vs_state,32,,9,6,136,136,2073,1998,126856190,122432086
2023,23833,county_vs_state,33,,9,2,102,102,396,386,23710626,22947745
2023,23833,county_vs_state,34,,22,2,577,579,2311,2303,168977490,168730045
2023,23833,county_vs_state,35,,15,8,85,87,376,343,19166138,17894479
2023,23833,county_vs_state,36,,52,23,1037,1042,3973,3778,252816561,241960980
2023,23833,county_vs_state,37,,76,37,676,680,2431,2228,145236454,134925002
2023,23833,county_vs_state,38,,20,16,66,67,145,93,6228821,4394127
2023,23833,county_vs_state,39,,64,36,440,444,2171,2015,136612159,129684350
2023,23833,county_vs_state,40,,32,26,157,156,479,344,26511763,18506043
2023,23833,county_vs_state,41,,31,14,540,542,1687,1640,96952039,95012059
2023,23833,county_vs_state,42,,53,24,561,565,2559,2312,163787778,150240611
2023,23833,county_vs_state,44,,6,2,116,116,233,226,12338414,11839109
2023,23833,county_vs_state,45,,27,16,240,244,757,649,43008118,38432942
2023,23833,county_vs_state,46,,21,13,87,88,204,182,9684783,8723722
2023,23833,county_vs_state,47,,65,51,293,296,1309,1085,87912104,77060250
2023,23833,county_vs_state,48,,97,66,905,912,5544,5018,402838084,373269603
2023,23833,county_vs_state,49,,18,7,411,414,1347,1322,67925068,66897704
2023,23833,county_vs_state,50,,10,5,46,46,197,156,11574692,9288990
2023,23833,county_vs_state,51,,97,72,509,508,1837,1559,105309562,93484367
2023,23833,county_vs_state,53,,34,12,823,828,2545,2458,132933723,129674619
2023,23833,county_vs_state,54,,25,17,56,57,155,99,6496545,4235059
2023,23833,county_vs_state,55,,57,33,393,398,1606,1405,89099188,80408868
2023,23833,county_vs_state,56,N,12,7,33,34,0,67,0,2920362
2023,23833,county_vs_state,72,,11,11,12,12,111,0,3233215,0
2023,23833,county_vs_state,78,N,1,1,1,1,0,0,0,0
2023,23833,states51_vs_national,US,,51,2,19496,19504,81252,81085,5163555940,5153452676
2023,238331,county_vs_state,01,,33,24,126,127,404,282,27190697,22343478
2023,238331,county_vs_state,02,,7,5,31,31,81,61,3671400,2827230
2023,238331,county_vs_state,04,,12,5,307,306,1290,1218,83041966,80073743
2023,238331,county_vs_state,05,,29,23,102,104,285,152,12247609,6784713
2023,238331,county_vs_state,06,,51,30,2045,2049,8792,7907,525648567,477356774
2023,238331,county_vs_state,08,,34,20,480,481,1812,1411,120527702,99899620
2023,238331,county_vs_state,09,,9,4,115,116,262,229,15118147,13314631
2023,238331,county_vs_state,10,,4,3,80,81,247,184,12999886,10307768
2023,238331,county_vs_state,11,N,1,1,8,8,0,0,0,0
2023,238331,county_vs_state,12,,58,28,1941,1948,5365,4789,291744279,269068968
2023,238331,county_vs_state,13,,66,52,318,320,1268,771,78016938,52967108
2023,238331,county_vs_state,15,,4,3,59,59,301,190,18718526,12021968
2023,238331,county_vs_state,16,,28,21,285,288,633,503,28291054,22700342
2023,238331,county_vs_state,17,,63,49,671,675,2035,1416,121923058,86927594
2023,238331,county_vs_state,18,,56,42,253,257,816,514,40286882,25940592
2023,238331,county_vs_state,19,,33,32,99,101,267,63,11823039,3592757
2023,238331,county_vs_state,20,,32,27,131,131,437,270,21681090,15038135
2023,238331,county_vs_state,21,,45,39,163,166,399,196,20689049,10620191
2023,238331,county_vs_state,22,,30,27,113,114,229,114,10001349,5898471
2023,238331,county_vs_state,23,,12,8,64,64,115,88,4805069,3767175
2023,238331,county_vs_state,24,,24,9,267,269,872,744,50186409,44758422
2023,238331,county_vs_state,25,,15,6,446,448,1253,962,77827088,60837299
2023,238331,county_vs_state,26,,51,39,335,336,813,630,40546230,32340050
2023,238331,county_vs_state,27,,52,37,352,353,1187,817,71455410,52162772
2023,238331,county_vs_state,28,,22,20,59,59,105,21,4338942,767585
2023,238331,county_vs_state,29,,58,47,252,253,853,598,41849239,31359593
2023,238331,county_vs_state,30,,25,19,139,140,306,135,13708951,5904330
2023,238331,county_vs_state,31,,24,20,137,139,324,263,12736011,10943417
2023,238331,county_vs_state,32,,7,4,95,95,1298,1271,68379227,66795362
2023,238331,county_vs_state,33,,9,4,82,83,289,226,15517652,11814181
2023,238331,county_vs_state,34,,22,8,451,453,1307,1177,75350840,68906588
2023,238331,county_vs_state,35,,14,11,60,62,196,107,8764713,5622743
2023,238331,county_vs_state,36,,52,36,854,859,2689,2247,142018714,121596102
2023,238331,county_vs_state,37,,76,53,566,568,1701,1287,90832355,71053147
2023,238331,county_vs_state,38,,18,16,54,55,126,20,5306942,675842
2023,238331,county_vs_state,39,,61,53,324,328,1007,448,50005091,21067303
2023,238331,county_vs_state,40,,26,22,118,119,343,252,18231819,12966538
2023,238331,county_vs_state,41,,30,19,497,499,1328,911,63651212,45419222
2023,238331,county_vs_state,42,,51,28,422,424,1387,1134,70357742,58731763
2023,238331,county_vs_state,44,,6,3,98,98,174,154,8025962,6799565
2023,238331,county_vs_state,45,,26,15,163,167,480,414,25593764,23290827
2023,238331,county_vs_state,46,,20,17,73,74,158,100,7462208,5101935
2023,238331,county_vs_state,47,,60,55,224,227,830,473,47031719,29635225
2023,238331,county_vs_state,48,,85,65,635,642,3387,2902,229510698,204259635
2023,238331,county_vs_state,49,,18,9,398,401,1249,1002,62337728,50922371
2023,238331,county_vs_state,50,,10,9,37,37,146,15,7786740,684116
2023,238331,county_vs_state,51,,90,77,398,398,1131,658,59748637,38262389
2023,238331,county_vs_state,53,,34,20,769,774,2009,1697,93740749,81378811
2023,238331,county_vs_state,54,N,25,19,48,48,0,73,0,3053702
2023,238331,county_vs_state,55,,56,39,314,319,885,481,42662704,22856433
2023,238331,county_vs_state,56,,12,10,25,25,71,31,3073084,1721994
2023,238331,county_vs_state,72,,4,4,4,4,27,0,829967,0
2023,238331,county_vs_state,78,N,1,1,1,1,0,0,0,0
2023,238331,states51_vs_national,US,,51,2,16077,16083,53136,52942,2966655227,2956464887
2023,238332,county_vs_state,01,,17,12,59,59,253,170,18237002,12949217
2023,238332,county_vs_state,02,,5,3,11,11,101,86,8707242,7342640
2023,238332,county_vs_state,04,,9,5,75,75,549,518,37958928,36440403
2023,238332,county_vs_state,05,,9,7,22,22,266,177,18063597,12050744
2023,238332,county_vs_state,06,,32,16,284,287,3846,3731,335863463,326842074
2023,238332,county_vs_state,08,,13,8,65,64,498,466,34495822,32542355
2023,238332,county_vs_state,09,,9,5,38,39,245,221,17963440,16379865
2023,238332,county_vs_state,10,,4,3,12,13,69,42,4340268,2951040
2023,238332,county_vs_state,11,N,1,1,3,3,0,0,0,0
2023,238332,county_vs_state,12,,34,14,213,215,1258,1053,86966063,73300488
2023,238332,county_vs_state,13,,38,31,116,118,831,342,60342513,29182440
2023,238332,county_vs_state,15,,4,3,29,29,190,147,12324299,9766552
2023,238332,county_vs_state,16,,11,9,30,31,78,52,3923909,2672970
2023,238332,county_vs_state,17,,27,20,164,164,1335,1090,103450343,88959834
2023,238332,county_vs_state,18,,21,16,59,61,507,363,35386849,25297229
2023,238332,county_vs_state,19,,13,12,27,29,144,65,9628608,5140602
2023,238332,county_vs_state,20,,12,10,26,27,277,138,18940270,9676121
2023,238332,county_vs_state,21,,13,12,27,28,187,104,12275824,5021418
